episode,steps,return,average_reward_per_step
1335,14,-2,-0.14285714285714285
1336,16,5,0.3125
1337,16,5,0.3125
1338,17,-5,-0.29411764705882354
1339,9,3,0.3333333333333333
1340,19,2,0.10526315789473684
1341,15,6,0.4
1342,13,8,0.6153846153846154
1343,11,10,0.9090909090909091
1344,21,0,0.0
1345,10,11,1.1
1346,19,2,0.10526315789473684
1347,18,-6,-0.3333333333333333
1348,18,3,0.16666666666666666
1349,19,-7,-0.3684210526315789
1350,17,-5,-0.29411764705882354
1351,14,7,0.5
1352,17,4,0.23529411764705882
1353,10,11,1.1
1354,18,3,0.16666666666666666
1355,16,-4,-0.25
1356,22,-10,-0.45454545454545453
1357,11,10,0.9090909090909091
1358,17,4,0.23529411764705882
1359,19,-7,-0.3684210526315789
1360,15,6,0.4
1361,17,4,0.23529411764705882
1362,14,7,0.5
1363,13,8,0.6153846153846154
1364,11,10,0.9090909090909091
1365,18,-6,-0.3333333333333333
1366,10,11,1.1
1367,20,-17,-0.85
1368,9,12,1.3333333333333333
1369,14,7,0.5
1370,15,-12,-0.8
1371,12,9,0.75
1372,9,12,1.3333333333333333
1373,12,9,0.75
1374,17,4,0.23529411764705882
1375,19,-16,-0.8421052631578947
1376,22,-10,-0.45454545454545453
1377,17,-5,-0.29411764705882354
1378,15,6,0.4
1379,12,9,0.75
1380,21,0,0.0
1381,12,9,0.75
1382,14,-2,-0.14285714285714285
1383,20,1,0.05
1384,13,-1,-0.07692307692307693
1385,14,7,0.5
1386,19,-16,-0.8421052631578947
1387,13,8,0.6153846153846154
1388,24,-21,-0.875
1389,18,3,0.16666666666666666
1390,17,-5,-0.29411764705882354
1391,26,-32,-1.2307692307692308
1392,15,6,0.4
1393,24,-12,-0.5
1394,17,-32,-1.8823529411764706
1395,18,-6,-0.3333333333333333
1396,18,-6,-0.3333333333333333
1397,14,-11,-0.7857142857142857
1398,21,-18,-0.8571428571428571
1399,12,9,0.75
1400,11,10,0.9090909090909091
1401,15,6,0.4
1402,16,5,0.3125
1403,15,6,0.4
1404,11,10,0.9090909090909091
1405,14,7,0.5
1406,15,6,0.4
1407,12,9,0.75
1408,12,9,0.75
1409,14,-2,-0.14285714285714285
1410,12,9,0.75
1411,17,-5,-0.29411764705882354
1412,18,3,0.16666666666666666
1413,19,-25,-1.3157894736842106
1414,17,-5,-0.29411764705882354
1415,12,9,0.75
1416,16,-4,-0.25
1417,14,7,0.5
1418,17,-5,-0.29411764705882354
1419,12,9,0.75
1420,17,4,0.23529411764705882
1421,23,-20,-0.8695652173913043
1422,18,3,0.16666666666666666
1423,19,2,0.10526315789473684
1424,11,10,0.9090909090909091
1425,17,4,0.23529411764705882
1426,10,11,1.1
1427,16,5,0.3125
1428,13,-1,-0.07692307692307693
1429,20,-8,-0.4
1430,19,-7,-0.3684210526315789
1431,14,7,0.5
1432,12,9,0.75
1433,11,10,0.9090909090909091
1434,8,13,1.625
1435,16,5,0.3125
1436,20,-8,-0.4
1437,20,1,0.05
1438,11,10,0.9090909090909091
1439,17,-5,-0.29411764705882354
1440,15,-3,-0.2
1441,19,2,0.10526315789473684
1442,20,1,0.05
1443,16,5,0.3125
1444,11,10,0.9090909090909091
1445,11,10,0.9090909090909091
1446,13,8,0.6153846153846154
1447,20,-8,-0.4
1448,21,-9,-0.42857142857142855
1449,19,2,0.10526315789473684
1450,18,-6,-0.3333333333333333
1451,10,11,1.1
1452,12,0,0.0
1453,20,1,0.05
1454,15,-3,-0.2
1455,18,3,0.16666666666666666
1456,16,5,0.3125
1457,18,-15,-0.8333333333333334
1458,11,10,0.9090909090909091
1459,11,10,0.9090909090909091
1460,20,-8,-0.4
1461,15,6,0.4
1462,15,6,0.4
1463,19,-7,-0.3684210526315789
1464,14,7,0.5
1465,8,13,1.625
1466,8,13,1.625
1467,13,8,0.6153846153846154
1468,11,10,0.9090909090909091
1469,11,10,0.9090909090909091
1470,18,3,0.16666666666666666
1471,17,4,0.23529411764705882
1472,14,-2,-0.14285714285714285
1473,11,10,0.9090909090909091
1474,15,6,0.4
1475,11,10,0.9090909090909091
1476,9,12,1.3333333333333333
1477,13,8,0.6153846153846154
1478,12,9,0.75
1479,15,-3,-0.2
1480,16,-4,-0.25
1481,13,8,0.6153846153846154
1482,16,5,0.3125
1483,19,-16,-0.8421052631578947
1484,16,5,0.3125
1485,15,6,0.4
1486,21,-9,-0.42857142857142855
1487,13,8,0.6153846153846154
1488,15,6,0.4
1489,13,8,0.6153846153846154
1490,9,12,1.3333333333333333
1491,15,6,0.4
1492,11,10,0.9090909090909091
1493,8,13,1.625
1494,12,9,0.75
1495,13,8,0.6153846153846154
1496,15,6,0.4
1497,16,5,0.3125
1498,12,9,0.75
1499,10,11,1.1
1500,20,-8,-0.4
1501,9,12,1.3333333333333333
1502,12,9,0.75
1503,14,7,0.5
1504,12,9,0.75
1505,15,6,0.4
1506,17,4,0.23529411764705882
1507,11,10,0.9090909090909091
1508,17,-5,-0.29411764705882354
1509,21,-18,-0.8571428571428571
1510,11,1,0.09090909090909091
1511,19,-16,-0.8421052631578947
1512,18,3,0.16666666666666666
1513,14,7,0.5
1514,20,-8,-0.4
1515,16,-4,-0.25
1516,12,9,0.75
1517,12,9,0.75
1518,14,7,0.5
1519,18,-6,-0.3333333333333333
1520,19,-16,-0.8421052631578947
1521,12,9,0.75
1522,14,7,0.5
1523,14,-2,-0.14285714285714285
1524,17,4,0.23529411764705882
1525,15,6,0.4
1526,13,8,0.6153846153846154
1527,17,-5,-0.29411764705882354
1528,17,4,0.23529411764705882
1529,9,12,1.3333333333333333
1530,6,15,2.5
1531,13,8,0.6153846153846154
1532,16,5,0.3125
1533,14,7,0.5
1534,13,8,0.6153846153846154
1535,17,4,0.23529411764705882
1536,18,3,0.16666666666666666
1537,13,-1,-0.07692307692307693
1538,22,-37,-1.6818181818181819
1539,15,6,0.4
1540,13,8,0.6153846153846154
1541,9,12,1.3333333333333333
1542,16,5,0.3125
1543,7,14,2.0
1544,18,3,0.16666666666666666
1545,12,9,0.75
1546,19,-7,-0.3684210526315789
1547,15,6,0.4
1548,15,6,0.4
1549,20,-17,-0.85
1550,13,-1,-0.07692307692307693
1551,13,-1,-0.07692307692307693
1552,18,-15,-0.8333333333333334
1553,15,6,0.4
1554,14,7,0.5
1555,10,11,1.1
1556,14,-2,-0.14285714285714285
1557,19,2,0.10526315789473684
1558,18,3,0.16666666666666666
1559,20,1,0.05
1560,14,7,0.5
1561,14,7,0.5
1562,20,-26,-1.3
1563,15,6,0.4
1564,14,7,0.5
1565,12,9,0.75
1566,12,9,0.75
1567,15,-3,-0.2
1568,12,0,0.0
1569,18,3,0.16666666666666666
1570,12,9,0.75
1571,14,7,0.5
1572,12,0,0.0
1573,18,3,0.16666666666666666
1574,13,8,0.6153846153846154
1575,16,5,0.3125
1576,18,-6,-0.3333333333333333
1577,15,-3,-0.2
1578,17,4,0.23529411764705882
1579,16,5,0.3125
1580,14,-2,-0.14285714285714285
1581,17,4,0.23529411764705882
1582,13,8,0.6153846153846154
1583,25,-22,-0.88
1584,11,10,0.9090909090909091
1585,12,9,0.75
1586,12,9,0.75
1587,10,11,1.1
1588,10,2,0.2
1589,16,-13,-0.8125
1590,18,-6,-0.3333333333333333
1591,15,6,0.4
1592,20,-8,-0.4
1593,12,9,0.75
1594,18,-6,-0.3333333333333333
1595,12,9,0.75
1596,17,-14,-0.8235294117647058
1597,14,7,0.5
1598,14,7,0.5
1599,14,7,0.5
1600,9,12,1.3333333333333333
1601,12,9,0.75
1602,11,10,0.9090909090909091
1603,22,-10,-0.45454545454545453
1604,15,-3,-0.2
1605,18,-6,-0.3333333333333333
1606,13,8,0.6153846153846154
1607,16,5,0.3125
1608,16,-13,-0.8125
1609,15,6,0.4
1610,16,5,0.3125
1611,16,-4,-0.25
1612,12,9,0.75
1613,15,-3,-0.2
1614,10,11,1.1
1615,17,4,0.23529411764705882
1616,14,-2,-0.14285714285714285
1617,9,12,1.3333333333333333
1618,13,-1,-0.07692307692307693
1619,15,6,0.4
1620,13,8,0.6153846153846154
1621,10,11,1.1
1622,17,-5,-0.29411764705882354
1623,16,5,0.3125
1624,15,-3,-0.2
1625,12,9,0.75
1626,18,3,0.16666666666666666
1627,15,6,0.4
1628,14,7,0.5
1629,18,3,0.16666666666666666
1630,15,6,0.4
1631,17,-5,-0.29411764705882354
1632,11,10,0.9090909090909091
1633,19,-16,-0.8421052631578947
1634,17,-5,-0.29411764705882354
1635,13,8,0.6153846153846154
1636,17,4,0.23529411764705882
1637,20,1,0.05
1638,8,13,1.625
1639,16,5,0.3125
1640,21,-27,-1.2857142857142858
1641,12,9,0.75
1642,19,2,0.10526315789473684
1643,18,-15,-0.8333333333333334
1644,16,-4,-0.25
1645,16,5,0.3125
1646,7,14,2.0
1647,17,-5,-0.29411764705882354
1648,13,8,0.6153846153846154
1649,14,-2,-0.14285714285714285
1650,11,10,0.9090909090909091
1651,15,6,0.4
1652,17,4,0.23529411764705882
1653,16,-4,-0.25
1654,18,-6,-0.3333333333333333
1655,12,9,0.75
1656,16,5,0.3125
1657,15,6,0.4
1658,18,3,0.16666666666666666
1659,19,-7,-0.3684210526315789
1660,14,-2,-0.14285714285714285
1661,14,7,0.5
1662,15,6,0.4
1663,14,7,0.5
1664,12,9,0.75
1665,20,-17,-0.85
1666,14,7,0.5
1667,12,9,0.75
1668,15,6,0.4
1669,9,12,1.3333333333333333
1670,16,-4,-0.25
1671,12,9,0.75
1672,19,-7,-0.3684210526315789
1673,17,4,0.23529411764705882
1674,13,-1,-0.07692307692307693
1675,10,11,1.1
1676,20,1,0.05
1677,18,3,0.16666666666666666
1678,13,8,0.6153846153846154
1679,16,-4,-0.25
1680,14,-2,-0.14285714285714285
1681,18,-6,-0.3333333333333333
1682,13,8,0.6153846153846154
1683,14,7,0.5
1684,13,8,0.6153846153846154
1685,14,-2,-0.14285714285714285
1686,11,10,0.9090909090909091
1687,17,4,0.23529411764705882
1688,15,6,0.4
1689,19,-16,-0.8421052631578947
1690,20,-8,-0.4
1691,19,2,0.10526315789473684
1692,9,12,1.3333333333333333
1693,15,6,0.4
1694,13,-1,-0.07692307692307693
1695,17,4,0.23529411764705882
1696,8,13,1.625
1697,20,-8,-0.4
1698,8,13,1.625
1699,15,-3,-0.2
1700,18,3,0.16666666666666666
1701,20,-26,-1.3
1702,13,-1,-0.07692307692307693
1703,10,11,1.1
1704,14,-2,-0.14285714285714285
1705,19,2,0.10526315789473684
1706,12,9,0.75
1707,16,-13,-0.8125
1708,14,-2,-0.14285714285714285
1709,21,0,0.0
1710,10,11,1.1
1711,12,9,0.75
1712,12,9,0.75
1713,11,1,0.09090909090909091
1714,17,4,0.23529411764705882
1715,14,-11,-0.7857142857142857
1716,17,4,0.23529411764705882
1717,10,11,1.1
1718,17,4,0.23529411764705882
1719,7,14,2.0
1720,16,5,0.3125
1721,15,6,0.4
1722,18,-6,-0.3333333333333333
1723,20,-8,-0.4
1724,6,15,2.5
1725,20,-8,-0.4
1726,20,1,0.05
1727,14,7,0.5
1728,12,9,0.75
1729,9,12,1.3333333333333333
1730,18,3,0.16666666666666666
1731,14,7,0.5
1732,16,5,0.3125
1733,13,8,0.6153846153846154
1734,16,5,0.3125
1735,23,-2,-0.08695652173913043
1736,13,8,0.6153846153846154
1737,15,-12,-0.8
1738,17,-14,-0.8235294117647058
1739,17,-5,-0.29411764705882354
1740,16,5,0.3125
1741,15,6,0.4
1742,24,-21,-0.875
1743,23,-2,-0.08695652173913043
1744,14,7,0.5
1745,17,-5,-0.29411764705882354
1746,11,10,0.9090909090909091
1747,15,6,0.4
1748,7,14,2.0
1749,14,-2,-0.14285714285714285
1750,13,8,0.6153846153846154
1751,15,6,0.4
1752,18,-15,-0.8333333333333334
1753,19,-7,-0.3684210526315789
1754,12,9,0.75
1755,12,9,0.75
1756,11,10,0.9090909090909091
1757,15,6,0.4
1758,10,11,1.1
1759,11,1,0.09090909090909091
1760,12,0,0.0
1761,14,7,0.5
1762,11,10,0.9090909090909091
1763,17,4,0.23529411764705882
1764,15,6,0.4
1765,12,0,0.0
1766,11,10,0.9090909090909091
1767,18,3,0.16666666666666666
1768,15,6,0.4
1769,18,3,0.16666666666666666
1770,13,8,0.6153846153846154
1771,18,3,0.16666666666666666
1772,12,9,0.75
1773,17,-5,-0.29411764705882354
1774,12,9,0.75
1775,9,12,1.3333333333333333
1776,10,11,1.1
1777,14,-2,-0.14285714285714285
1778,17,-5,-0.29411764705882354
1779,16,5,0.3125
1780,13,-1,-0.07692307692307693
1781,17,4,0.23529411764705882
1782,11,10,0.9090909090909091
1783,19,-7,-0.3684210526315789
1784,21,-18,-0.8571428571428571
1785,14,-2,-0.14285714285714285
1786,10,11,1.1
1787,11,10,0.9090909090909091
1788,18,-6,-0.3333333333333333
1789,12,9,0.75
1790,12,0,0.0
1791,6,15,2.5
1792,9,12,1.3333333333333333
1793,17,4,0.23529411764705882
1794,18,3,0.16666666666666666
1795,18,3,0.16666666666666666
1796,13,8,0.6153846153846154
1797,18,3,0.16666666666666666
1798,10,11,1.1
1799,16,-4,-0.25
1800,12,9,0.75
1801,15,6,0.4
1802,15,6,0.4
1803,18,3,0.16666666666666666
1804,17,-5,-0.29411764705882354
1805,8,13,1.625
1806,14,7,0.5
1807,17,-5,-0.29411764705882354
1808,17,4,0.23529411764705882
1809,12,9,0.75
1810,15,6,0.4
1811,15,-3,-0.2
1812,16,5,0.3125
1813,13,8,0.6153846153846154
1814,16,5,0.3125
1815,15,-3,-0.2
1816,14,7,0.5
1817,19,-7,-0.3684210526315789
1818,15,6,0.4
1819,15,6,0.4
1820,14,7,0.5
1821,13,-1,-0.07692307692307693
1822,14,-2,-0.14285714285714285
1823,13,8,0.6153846153846154
1824,12,9,0.75
1825,17,-5,-0.29411764705882354
1826,16,-13,-0.8125
1827,16,5,0.3125
1828,15,6,0.4
1829,15,6,0.4
1830,16,-4,-0.25
1831,13,-1,-0.07692307692307693
1832,13,8,0.6153846153846154
1833,15,6,0.4
1834,16,5,0.3125
1835,15,-3,-0.2
1836,15,6,0.4
1837,14,7,0.5
1838,15,6,0.4
1839,15,6,0.4
1840,17,4,0.23529411764705882
1841,17,4,0.23529411764705882
1842,16,-4,-0.25
1843,10,11,1.1
1844,12,0,0.0
1845,16,-4,-0.25
1846,10,11,1.1
1847,20,-8,-0.4
1848,16,-4,-0.25
1849,18,3,0.16666666666666666
1850,14,-2,-0.14285714285714285
1851,18,3,0.16666666666666666
1852,17,-5,-0.29411764705882354
1853,11,10,0.9090909090909091
1854,20,-8,-0.4
1855,10,11,1.1
1856,21,-9,-0.42857142857142855
1857,14,7,0.5
1858,12,9,0.75
1859,20,1,0.05
1860,14,7,0.5
1861,14,7,0.5
1862,20,1,0.05
1863,7,14,2.0
1864,18,-6,-0.3333333333333333
1865,10,11,1.1
1866,20,-8,-0.4
1867,17,4,0.23529411764705882
1868,18,-15,-0.8333333333333334
1869,16,5,0.3125
1870,14,-2,-0.14285714285714285
1871,14,7,0.5
1872,10,11,1.1
1873,12,9,0.75
1874,22,-19,-0.8636363636363636
1875,10,11,1.1
1876,16,-4,-0.25
1877,17,-5,-0.29411764705882354
1878,9,12,1.3333333333333333
1879,11,10,0.9090909090909091
1880,12,0,0.0
1881,19,-7,-0.3684210526315789
1882,20,1,0.05
1883,13,-1,-0.07692307692307693
1884,11,1,0.09090909090909091
1885,12,9,0.75
1886,10,2,0.2
1887,13,8,0.6153846153846154
1888,10,11,1.1
1889,10,11,1.1
1890,14,7,0.5
1891,15,6,0.4
1892,12,9,0.75
1893,16,5,0.3125
1894,14,7,0.5
1895,17,4,0.23529411764705882
1896,10,11,1.1
1897,19,2,0.10526315789473684
1898,11,1,0.09090909090909091
1899,16,5,0.3125
1900,15,6,0.4
1901,14,-2,-0.14285714285714285
1902,16,5,0.3125
1903,17,4,0.23529411764705882
1904,14,-11,-0.7857142857142857
1905,19,-7,-0.3684210526315789
1906,13,8,0.6153846153846154
1907,8,13,1.625
1908,12,9,0.75
1909,9,12,1.3333333333333333
1910,14,-2,-0.14285714285714285
1911,17,4,0.23529411764705882
1912,18,-15,-0.8333333333333334
1913,12,9,0.75
1914,16,5,0.3125
1915,15,-3,-0.2
1916,15,6,0.4
1917,11,10,0.9090909090909091
1918,11,10,0.9090909090909091
1919,9,12,1.3333333333333333
1920,14,7,0.5
1921,12,9,0.75
1922,14,7,0.5
1923,18,3,0.16666666666666666
1924,18,3,0.16666666666666666
1925,21,-27,-1.2857142857142858
1926,13,-1,-0.07692307692307693
1927,22,-19,-0.8636363636363636
1928,12,9,0.75
1929,10,11,1.1
1930,18,3,0.16666666666666666
1931,17,-14,-0.8235294117647058
1932,9,12,1.3333333333333333
1933,16,5,0.3125
1934,7,14,2.0
1935,18,-6,-0.3333333333333333
1936,17,4,0.23529411764705882
1937,15,-3,-0.2
1938,12,9,0.75
1939,14,7,0.5
1940,13,8,0.6153846153846154
1941,14,7,0.5
1942,17,-5,-0.29411764705882354
1943,20,-17,-0.85
1944,12,9,0.75
1945,14,7,0.5
1946,10,11,1.1
1947,20,1,0.05
1948,7,14,2.0
1949,20,1,0.05
1950,14,-11,-0.7857142857142857
1951,18,3,0.16666666666666666
1952,19,2,0.10526315789473684
1953,14,7,0.5
1954,13,8,0.6153846153846154
1955,23,-11,-0.4782608695652174
1956,14,7,0.5
1957,15,6,0.4
1958,16,-4,-0.25
1959,17,4,0.23529411764705882
1960,10,11,1.1
1961,15,6,0.4
1962,13,8,0.6153846153846154
1963,18,3,0.16666666666666666
1964,13,8,0.6153846153846154
1965,14,7,0.5
1966,16,5,0.3125
1967,13,8,0.6153846153846154
1968,9,12,1.3333333333333333
1969,12,9,0.75
1970,11,10,0.9090909090909091
1971,14,-2,-0.14285714285714285
1972,6,15,2.5
1973,21,0,0.0
1974,15,6,0.4
1975,17,4,0.23529411764705882
1976,10,11,1.1
1977,22,-10,-0.45454545454545453
1978,18,-15,-0.8333333333333334
1979,18,-15,-0.8333333333333334
1980,10,2,0.2
1981,15,6,0.4
1982,7,14,2.0
1983,8,13,1.625
1984,16,5,0.3125
1985,19,2,0.10526315789473684
1986,11,10,0.9090909090909091
1987,14,-2,-0.14285714285714285
1988,16,5,0.3125
1989,19,2,0.10526315789473684
1990,18,3,0.16666666666666666
1991,14,7,0.5
1992,11,1,0.09090909090909091
1993,15,6,0.4
1994,18,-6,-0.3333333333333333
1995,11,10,0.9090909090909091
1996,13,8,0.6153846153846154
1997,15,6,0.4
1998,9,3,0.3333333333333333
1999,10,11,1.1
2000,16,5,0.3125
2001,13,-1,-0.07692307692307693
2002,16,5,0.3125
2003,10,11,1.1
2004,16,-4,-0.25
2005,18,3,0.16666666666666666
2006,19,-16,-0.8421052631578947
2007,24,-39,-1.625
2008,18,-6,-0.3333333333333333
2009,12,9,0.75
2010,16,5,0.3125
2011,9,12,1.3333333333333333
2012,15,6,0.4
2013,10,11,1.1
2014,14,-2,-0.14285714285714285
2015,9,3,0.3333333333333333
2016,13,8,0.6153846153846154
2017,11,1,0.09090909090909091
2018,16,5,0.3125
2019,15,6,0.4
2020,23,-11,-0.4782608695652174
2021,20,1,0.05
2022,19,2,0.10526315789473684
2023,19,2,0.10526315789473684
2024,14,-2,-0.14285714285714285
2025,9,3,0.3333333333333333
2026,7,14,2.0
2027,17,4,0.23529411764705882
2028,13,-1,-0.07692307692307693
2029,16,5,0.3125
2030,14,7,0.5
2031,13,-1,-0.07692307692307693
2032,11,1,0.09090909090909091
2033,11,10,0.9090909090909091
2034,16,-4,-0.25
2035,16,5,0.3125
2036,21,-18,-0.8571428571428571
2037,9,12,1.3333333333333333
2038,7,14,2.0
2039,19,-7,-0.3684210526315789
2040,13,8,0.6153846153846154
2041,18,-15,-0.8333333333333334
2042,11,10,0.9090909090909091
2043,12,9,0.75
2044,18,3,0.16666666666666666
2045,15,6,0.4
2046,10,11,1.1
2047,18,3,0.16666666666666666
2048,18,3,0.16666666666666666
2049,16,5,0.3125
2050,14,7,0.5
2051,12,0,0.0
2052,24,-30,-1.25
2053,13,8,0.6153846153846154
2054,14,7,0.5
2055,17,-14,-0.8235294117647058
2056,17,4,0.23529411764705882
2057,11,10,0.9090909090909091
2058,11,10,0.9090909090909091
2059,9,12,1.3333333333333333
2060,15,-3,-0.2
2061,9,12,1.3333333333333333
2062,15,-3,-0.2
2063,13,8,0.6153846153846154
2064,15,-3,-0.2
2065,18,-6,-0.3333333333333333
2066,13,-1,-0.07692307692307693
2067,17,-5,-0.29411764705882354
2068,19,-7,-0.3684210526315789
2069,13,8,0.6153846153846154
2070,19,-16,-0.8421052631578947
2071,20,-8,-0.4
2072,13,-1,-0.07692307692307693
2073,21,-9,-0.42857142857142855
2074,16,5,0.3125
2075,19,2,0.10526315789473684
2076,16,5,0.3125
2077,8,13,1.625
2078,13,8,0.6153846153846154
2079,13,-1,-0.07692307692307693
2080,12,9,0.75
2081,10,2,0.2
2082,13,8,0.6153846153846154
2083,19,2,0.10526315789473684
2084,14,-2,-0.14285714285714285
2085,18,-15,-0.8333333333333334
2086,16,-4,-0.25
2087,19,-7,-0.3684210526315789
2088,18,-6,-0.3333333333333333
2089,18,-6,-0.3333333333333333
2090,11,1,0.09090909090909091
2091,16,5,0.3125
2092,13,8,0.6153846153846154
2093,19,-16,-0.8421052631578947
2094,15,6,0.4
2095,13,8,0.6153846153846154
2096,16,-4,-0.25
2097,12,0,0.0
2098,16,5,0.3125
2099,13,8,0.6153846153846154
2100,16,5,0.3125
2101,13,8,0.6153846153846154
2102,15,6,0.4
2103,14,7,0.5
2104,20,1,0.05
2105,11,10,0.9090909090909091
2106,17,-5,-0.29411764705882354
2107,11,10,0.9090909090909091
2108,15,-3,-0.2
2109,13,8,0.6153846153846154
2110,15,-3,-0.2
2111,18,-6,-0.3333333333333333
2112,11,10,0.9090909090909091
2113,13,8,0.6153846153846154
2114,11,10,0.9090909090909091
2115,17,4,0.23529411764705882
2116,15,-3,-0.2
2117,18,3,0.16666666666666666
2118,15,6,0.4
2119,14,-2,-0.14285714285714285
2120,13,-1,-0.07692307692307693
2121,19,-7,-0.3684210526315789
2122,12,9,0.75
2123,17,4,0.23529411764705882
2124,14,-2,-0.14285714285714285
2125,21,0,0.0
2126,14,7,0.5
2127,19,2,0.10526315789473684
2128,15,6,0.4
2129,10,11,1.1
2130,16,-4,-0.25
2131,17,4,0.23529411764705882
2132,15,6,0.4
2133,19,-7,-0.3684210526315789
2134,8,13,1.625
2135,15,6,0.4
2136,12,0,0.0
2137,15,6,0.4
2138,8,13,1.625
2139,10,11,1.1
2140,20,-8,-0.4
2141,11,10,0.9090909090909091
2142,15,-3,-0.2
2143,13,8,0.6153846153846154
2144,16,5,0.3125
2145,10,2,0.2
2146,18,-6,-0.3333333333333333
2147,12,9,0.75
2148,14,7,0.5
2149,11,10,0.9090909090909091
2150,12,9,0.75
2151,12,9,0.75
2152,16,-4,-0.25
2153,17,-14,-0.8235294117647058
2154,13,8,0.6153846153846154
2155,9,12,1.3333333333333333
2156,17,-5,-0.29411764705882354
2157,17,-14,-0.8235294117647058
2158,10,11,1.1
2159,11,10,0.9090909090909091
2160,9,12,1.3333333333333333
2161,15,6,0.4
2162,15,6,0.4
2163,20,-8,-0.4
2164,15,6,0.4
2165,13,8,0.6153846153846154
2166,13,8,0.6153846153846154
2167,12,9,0.75
2168,14,-2,-0.14285714285714285
2169,9,12,1.3333333333333333
2170,17,-5,-0.29411764705882354
2171,9,12,1.3333333333333333
2172,17,-5,-0.29411764705882354
2173,15,6,0.4
2174,10,11,1.1
2175,15,-3,-0.2
2176,15,-3,-0.2
2177,8,13,1.625
2178,16,-13,-0.8125
2179,10,11,1.1
2180,13,8,0.6153846153846154
2181,15,6,0.4
2182,6,15,2.5
2183,15,-3,-0.2
2184,14,7,0.5
2185,8,4,0.5
2186,16,5,0.3125
2187,16,5,0.3125
2188,10,2,0.2
2189,16,5,0.3125
2190,16,5,0.3125
2191,13,8,0.6153846153846154
2192,11,1,0.09090909090909091
2193,13,8,0.6153846153846154
2194,11,10,0.9090909090909091
2195,17,4,0.23529411764705882
2196,12,9,0.75
2197,15,6,0.4
2198,16,5,0.3125
2199,17,4,0.23529411764705882
2200,18,3,0.16666666666666666
2201,21,0,0.0
2202,11,1,0.09090909090909091
2203,14,7,0.5
2204,14,7,0.5
2205,8,13,1.625
2206,11,1,0.09090909090909091
2207,9,12,1.3333333333333333
2208,15,6,0.4
2209,11,10,0.9090909090909091
2210,13,8,0.6153846153846154
2211,13,-1,-0.07692307692307693
2212,12,9,0.75
2213,14,-11,-0.7857142857142857
2214,18,3,0.16666666666666666
2215,17,4,0.23529411764705882
2216,15,6,0.4
2217,19,2,0.10526315789473684
2218,12,9,0.75
2219,18,-15,-0.8333333333333334
2220,13,8,0.6153846153846154
2221,13,8,0.6153846153846154
2222,15,6,0.4
2223,12,9,0.75
2224,18,-6,-0.3333333333333333
2225,15,-3,-0.2
2226,16,-4,-0.25
2227,18,3,0.16666666666666666
2228,18,-6,-0.3333333333333333
2229,15,6,0.4
2230,15,6,0.4
2231,17,-5,-0.29411764705882354
2232,16,5,0.3125
2233,16,5,0.3125
2234,19,-7,-0.3684210526315789
2235,17,4,0.23529411764705882
2236,12,9,0.75
2237,17,4,0.23529411764705882
2238,7,14,2.0
2239,18,3,0.16666666666666666
2240,13,8,0.6153846153846154
2241,17,4,0.23529411764705882
2242,14,7,0.5
2243,10,11,1.1
2244,15,6,0.4
2245,7,5,0.7142857142857143
2246,16,5,0.3125
2247,16,-4,-0.25
2248,17,-5,-0.29411764705882354
2249,20,-8,-0.4
2250,13,8,0.6153846153846154
2251,16,5,0.3125
2252,19,-7,-0.3684210526315789
2253,18,-6,-0.3333333333333333
2254,12,0,0.0
2255,17,-5,-0.29411764705882354
2256,12,9,0.75
2257,13,8,0.6153846153846154
2258,16,-4,-0.25
2259,14,-11,-0.7857142857142857
2260,8,13,1.625
2261,21,0,0.0
2262,15,6,0.4
2263,11,10,0.9090909090909091
2264,14,-2,-0.14285714285714285
2265,17,-5,-0.29411764705882354
2266,18,-6,-0.3333333333333333
2267,15,6,0.4
2268,16,5,0.3125
2269,14,7,0.5
2270,16,-4,-0.25
2271,16,-4,-0.25
2272,13,-1,-0.07692307692307693
2273,10,11,1.1
2274,15,-3,-0.2
2275,17,4,0.23529411764705882
2276,13,-1,-0.07692307692307693
2277,16,5,0.3125
2278,15,6,0.4
2279,10,11,1.1
2280,9,12,1.3333333333333333
2281,15,6,0.4
2282,14,-2,-0.14285714285714285
2283,8,13,1.625
2284,12,9,0.75
2285,11,10,0.9090909090909091
2286,19,-7,-0.3684210526315789
2287,11,10,0.9090909090909091
2288,16,-4,-0.25
2289,19,-16,-0.8421052631578947
2290,16,-4,-0.25
2291,15,6,0.4
2292,20,-8,-0.4
2293,14,7,0.5
2294,20,-8,-0.4
2295,14,7,0.5
2296,15,6,0.4
2297,12,9,0.75
2298,17,-5,-0.29411764705882354
2299,14,-2,-0.14285714285714285
2300,11,10,0.9090909090909091
2301,13,8,0.6153846153846154
2302,15,6,0.4
2303,12,9,0.75
2304,13,8,0.6153846153846154
2305,16,5,0.3125
2306,16,5,0.3125
2307,17,4,0.23529411764705882
2308,15,6,0.4
2309,16,-13,-0.8125
2310,17,4,0.23529411764705882
2311,12,9,0.75
2312,11,10,0.9090909090909091
2313,15,6,0.4
2314,16,-4,-0.25
2315,14,7,0.5
2316,8,13,1.625
2317,12,9,0.75
2318,10,11,1.1
2319,9,12,1.3333333333333333
2320,19,-7,-0.3684210526315789
2321,17,-5,-0.29411764705882354
2322,16,5,0.3125
2323,8,4,0.5
2324,14,7,0.5
2325,12,9,0.75
2326,14,7,0.5
2327,12,9,0.75
