episode,steps,return,average_reward_per_step
416,41,-65,-1.5853658536585367
417,36,-33,-0.9166666666666666
418,93,-135,-1.4516129032258065
419,118,-241,-2.042372881355932
420,56,-116,-2.0714285714285716
421,97,-139,-1.4329896907216495
422,21,-9,-0.42857142857142855
423,88,-157,-1.7840909090909092
424,32,-29,-0.90625
425,22,-10,-0.45454545454545453
426,17,-5,-0.29411764705882354
427,14,7,0.5
428,126,-267,-2.119047619047619
429,102,-171,-1.6764705882352942
430,23,-11,-0.4782608695652174
431,196,-310,-1.5816326530612246
432,66,-90,-1.3636363636363635
433,30,-45,-1.5
434,11,1,0.09090909090909091
435,130,-208,-1.6
436,18,-6,-0.3333333333333333
437,40,-46,-1.15
438,123,-210,-1.7073170731707317
439,87,-138,-1.5862068965517242
440,62,-113,-1.8225806451612903
441,85,-127,-1.4941176470588236
442,14,-20,-1.4285714285714286
443,90,-105,-1.1666666666666667
444,149,-281,-1.8859060402684564
445,111,-198,-1.7837837837837838
446,72,-69,-0.9583333333333334
447,7,5,0.7142857142857143
448,24,-12,-0.5
449,24,-21,-0.875
450,70,-85,-1.2142857142857142
451,89,-176,-1.9775280898876404
452,38,-62,-1.631578947368421
453,72,-141,-1.9583333333333333
454,69,-138,-2.0
455,60,-57,-0.95
456,18,3,0.16666666666666666
457,37,-34,-0.918918918918919
458,43,-49,-1.1395348837209303
459,68,-92,-1.3529411764705883
460,20,-35,-1.75
461,15,-21,-1.4
462,27,-42,-1.5555555555555556
463,14,-20,-1.4285714285714286
464,8,13,1.625
465,47,-80,-1.702127659574468
466,35,-41,-1.1714285714285715
467,143,-230,-1.6083916083916083
468,154,-286,-1.8571428571428572
469,15,-12,-0.8
470,147,-279,-1.8979591836734695
471,85,-118,-1.388235294117647
472,20,-17,-0.85
473,128,-233,-1.8203125
474,13,8,0.6153846153846154
475,31,-37,-1.1935483870967742
476,28,-34,-1.2142857142857142
477,55,-61,-1.1090909090909091
478,22,-1,-0.045454545454545456
479,21,-27,-1.2857142857142858
480,62,-95,-1.532258064516129
481,60,-120,-2.0
482,32,-29,-0.90625
483,18,-15,-0.8333333333333334
484,17,4,0.23529411764705882
485,23,-29,-1.2608695652173914
486,57,-81,-1.4210526315789473
487,96,-174,-1.8125
488,12,0,0.0
489,19,-34,-1.7894736842105263
