episode,steps,return,average_reward_per_step
126,261,-402,-1.5402298850574712
127,347,-578,-1.6657060518731988
128,289,-421,-1.4567474048442905
129,174,-243,-1.396551724137931
130,135,-195,-1.4444444444444444
131,264,-351,-1.3295454545454546
132,170,-284,-1.6705882352941177
133,161,-248,-1.5403726708074534
134,166,-271,-1.6325301204819278
135,145,-214,-1.4758620689655173
136,91,-115,-1.2637362637362637
137,244,-340,-1.3934426229508197
138,366,-606,-1.6557377049180328
139,302,-479,-1.586092715231788
140,208,-331,-1.5913461538461537
141,81,-132,-1.6296296296296295
142,403,-661,-1.6401985111662531
143,152,-212,-1.394736842105263
144,220,-307,-1.3954545454545455
145,123,-201,-1.6341463414634145
146,145,-241,-1.6620689655172414
147,226,-304,-1.345132743362832
148,230,-362,-1.5739130434782609
149,54,-78,-1.4444444444444444
150,132,-183,-1.3863636363636365
151,89,-131,-1.4719101123595506
152,276,-372,-1.3478260869565217
153,170,-266,-1.5647058823529412
154,123,-183,-1.4878048780487805
155,75,-90,-1.2
156,84,-126,-1.5
157,166,-289,-1.7409638554216869
158,188,-221,-1.175531914893617
159,93,-135,-1.4516129032258065
160,118,-151,-1.2796610169491525
161,229,-280,-1.222707423580786
162,266,-416,-1.5639097744360901
163,229,-298,-1.3013100436681222
164,233,-338,-1.4506437768240343
165,247,-361,-1.4615384615384615
166,114,-219,-1.9210526315789473
167,75,-72,-0.96
168,37,-16,-0.43243243243243246
169,60,-66,-1.1
170,80,-113,-1.4125
171,117,-159,-1.358974358974359
172,148,-226,-1.527027027027027
173,38,-35,-0.9210526315789473
174,34,-13,-0.38235294117647056
175,27,-15,-0.5555555555555556
176,192,-270,-1.40625
177,264,-450,-1.7045454545454546
178,51,-84,-1.6470588235294117
179,114,-192,-1.6842105263157894
180,199,-241,-1.2110552763819096
181,88,-139,-1.5795454545454546
182,14,7,0.5
183,73,-88,-1.2054794520547945
184,196,-301,-1.5357142857142858
185,148,-208,-1.4054054054054055
186,54,-87,-1.6111111111111112
187,119,-143,-1.2016806722689075
188,138,-207,-1.5
189,51,-84,-1.6470588235294117
190,88,-112,-1.2727272727272727
191,73,-79,-1.082191780821918
192,135,-204,-1.511111111111111
193,196,-256,-1.3061224489795917
194,194,-245,-1.2628865979381443
195,191,-287,-1.5026178010471205
196,348,-579,-1.6637931034482758
197,69,-84,-1.2173913043478262
198,80,-86,-1.075
199,264,-396,-1.5
200,214,-355,-1.658878504672897
201,143,-230,-1.6083916083916083
202,105,-102,-0.9714285714285714
203,208,-313,-1.5048076923076923
204,22,-10,-0.45454545454545453
205,52,-58,-1.1153846153846154
206,127,-160,-1.2598425196850394
207,127,-133,-1.047244094488189
208,26,-14,-0.5384615384615384
209,105,-129,-1.2285714285714286
210,35,-41,-1.1714285714285715
211,186,-246,-1.3225806451612903
212,126,-159,-1.2619047619047619
213,43,-40,-0.9302325581395349
214,20,1,0.05
215,127,-151,-1.188976377952756
216,237,-396,-1.6708860759493671
217,200,-287,-1.435
218,101,-170,-1.683168316831683
219,203,-236,-1.1625615763546797
220,39,-54,-1.3846153846153846
221,146,-206,-1.4109589041095891
222,53,-68,-1.2830188679245282
223,151,-220,-1.4569536423841059
224,161,-239,-1.484472049689441
225,78,-93,-1.1923076923076923
226,48,-36,-0.75
227,63,-87,-1.380952380952381
228,81,-69,-0.8518518518518519
229,40,-55,-1.375
230,274,-469,-1.7116788321167884
231,100,-151,-1.51
232,108,-132,-1.2222222222222223
233,36,-42,-1.1666666666666667
234,14,7,0.5
235,148,-226,-1.527027027027027
236,236,-404,-1.7118644067796611
237,108,-168,-1.5555555555555556
238,132,-174,-1.3181818181818181
239,119,-143,-1.2016806722689075
240,132,-147,-1.1136363636363635
241,23,-20,-0.8695652173913043
242,93,-108,-1.1612903225806452
243,316,-457,-1.4462025316455696
244,16,-22,-1.375
245,110,-134,-1.2181818181818183
246,102,-171,-1.6764705882352942
247,7,14,2.0
248,8,13,1.625
249,204,-363,-1.7794117647058822
250,182,-287,-1.5769230769230769
251,112,-181,-1.6160714285714286
252,113,-146,-1.2920353982300885
253,50,-65,-1.3
254,105,-120,-1.1428571428571428
255,134,-212,-1.5820895522388059
256,186,-309,-1.6612903225806452
257,16,5,0.3125
258,107,-167,-1.560747663551402
259,72,-78,-1.0833333333333333
260,111,-153,-1.3783783783783783
261,41,-47,-1.146341463414634
262,50,-56,-1.12
263,46,-43,-0.9347826086956522
264,205,-346,-1.6878048780487804
265,20,-8,-0.4
266,166,-271,-1.6325301204819278
267,105,-165,-1.5714285714285714
268,39,-27,-0.6923076923076923
269,148,-217,-1.4662162162162162
270,80,-86,-1.075
271,82,-79,-0.9634146341463414
272,125,-167,-1.336
273,16,-4,-0.25
274,118,-187,-1.5847457627118644
275,257,-398,-1.54863813229572
276,125,-176,-1.408
277,18,-15,-0.8333333333333334
278,278,-410,-1.474820143884892
279,12,0,0.0
280,87,-129,-1.4827586206896552
281,76,-64,-0.8421052631578947
282,88,-94,-1.0681818181818181
283,236,-404,-1.7118644067796611
284,44,-41,-0.9318181818181818
285,37,-25,-0.6756756756756757
286,25,-4,-0.16
287,39,-72,-1.8461538461538463
288,38,-44,-1.1578947368421053
289,67,-145,-2.1641791044776117
290,68,-83,-1.2205882352941178
291,63,-78,-1.2380952380952381
292,63,-87,-1.380952380952381
293,253,-331,-1.308300395256917
294,73,-133,-1.821917808219178
295,133,-211,-1.586466165413534
296,57,-99,-1.736842105263158
297,208,-304,-1.4615384615384615
298,13,8,0.6153846153846154
299,169,-274,-1.621301775147929
300,34,-31,-0.9117647058823529
301,87,-138,-1.5862068965517242
302,10,11,1.1
303,30,-36,-1.2
304,87,-111,-1.2758620689655173
305,87,-147,-1.6896551724137931
306,9,12,1.3333333333333333
307,124,-166,-1.3387096774193548
308,49,-37,-0.7551020408163265
309,122,-191,-1.5655737704918034
310,17,-5,-0.29411764705882354
311,122,-182,-1.4918032786885247
312,86,-119,-1.3837209302325582
313,202,-280,-1.386138613861386
314,166,-262,-1.5783132530120483
315,20,1,0.05
316,76,-91,-1.1973684210526316
317,33,-21,-0.6363636363636364
318,13,8,0.6153846153846154
319,204,-318,-1.5588235294117647
320,92,-170,-1.8478260869565217
321,138,-171,-1.2391304347826086
322,103,-154,-1.4951456310679612
323,103,-154,-1.4951456310679612
324,127,-178,-1.4015748031496063
325,140,-191,-1.3642857142857143
326,43,-31,-0.7209302325581395
327,61,-94,-1.540983606557377
328,92,-143,-1.5543478260869565
329,31,-46,-1.4838709677419355
330,48,-45,-0.9375
331,16,-4,-0.25
332,30,-27,-0.9
333,26,-14,-0.5384615384615384
334,88,-112,-1.2727272727272727
335,179,-221,-1.23463687150838
336,17,-14,-0.8235294117647058
337,146,-188,-1.2876712328767124
338,87,-102,-1.1724137931034482
339,19,2,0.10526315789473684
340,88,-112,-1.2727272727272727
341,70,-67,-0.9571428571428572
342,26,-14,-0.5384615384615384
343,12,9,0.75
344,13,-1,-0.07692307692307693
345,24,-12,-0.5
346,26,-14,-0.5384615384615384
347,12,9,0.75
348,16,-13,-0.8125
349,132,-192,-1.4545454545454546
350,138,-225,-1.6304347826086956
351,119,-170,-1.4285714285714286
352,133,-175,-1.3157894736842106
353,51,-57,-1.1176470588235294
354,180,-222,-1.2333333333333334
355,49,-46,-0.9387755102040817
356,53,-50,-0.9433962264150944
357,78,-102,-1.3076923076923077
358,138,-234,-1.6956521739130435
359,67,-91,-1.3582089552238805
360,83,-89,-1.072289156626506
361,11,1,0.09090909090909091
362,35,-50,-1.4285714285714286
363,57,-36,-0.631578947368421
364,104,-155,-1.4903846153846154
365,127,-160,-1.2598425196850394
366,56,-53,-0.9464285714285714
367,15,-3,-0.2
368,18,3,0.16666666666666666
369,152,-194,-1.2763157894736843
370,99,-150,-1.5151515151515151
371,119,-152,-1.2773109243697478
372,83,-89,-1.072289156626506
373,39,-27,-0.6923076923076923
374,121,-154,-1.2727272727272727
375,166,-244,-1.4698795180722892
376,69,-102,-1.4782608695652173
377,8,13,1.625
378,53,-50,-0.9433962264150944
379,192,-315,-1.640625
380,122,-173,-1.4180327868852458
381,81,-123,-1.5185185185185186
382,85,-109,-1.2823529411764707
383,50,-47,-0.94
384,99,-114,-1.1515151515151516
385,38,-35,-0.9210526315789473
386,73,-115,-1.5753424657534247
387,13,8,0.6153846153846154
388,135,-195,-1.4444444444444444
389,14,-2,-0.14285714285714285
390,67,-73,-1.0895522388059702
391,121,-181,-1.4958677685950412
392,170,-293,-1.723529411764706
393,63,-69,-1.0952380952380953
394,22,-10,-0.45454545454545453
395,60,-57,-0.95
396,112,-136,-1.2142857142857142
397,85,-127,-1.4941176470588236
398,117,-159,-1.358974358974359
399,43,-49,-1.1395348837209303
400,47,-53,-1.127659574468085
401,135,-249,-1.8444444444444446
402,102,-81,-0.7941176470588235
403,61,-58,-0.9508196721311475
404,41,-47,-1.146341463414634
405,9,12,1.3333333333333333
406,8,13,1.625
407,40,-37,-0.925
408,31,-10,-0.3225806451612903
409,25,-4,-0.16
410,31,-19,-0.6129032258064516
411,18,-6,-0.3333333333333333
412,29,-8,-0.27586206896551724
413,44,-68,-1.5454545454545454
414,12,-9,-0.75
415,14,-2,-0.14285714285714285
416,27,-15,-0.5555555555555556
417,103,-136,-1.3203883495145632
418,9,12,1.3333333333333333
419,73,-70,-0.958904109589041
420,47,-35,-0.7446808510638298
421,37,-52,-1.4054054054054055
422,32,-38,-1.1875
423,93,-135,-1.4516129032258065
424,34,-31,-0.9117647058823529
425,57,-90,-1.5789473684210527
426,35,-68,-1.9428571428571428
427,103,-181,-1.7572815533980584
428,112,-199,-1.7767857142857142
429,27,-15,-0.5555555555555556
430,25,-13,-0.52
431,10,-7,-0.7
432,10,2,0.2
433,36,-24,-0.6666666666666666
434,89,-122,-1.3707865168539326
435,13,8,0.6153846153846154
436,80,-113,-1.4125
437,49,-46,-0.9387755102040817
438,57,-90,-1.5789473684210527
439,12,-9,-0.75
440,23,-2,-0.08695652173913043
441,10,11,1.1
442,110,-161,-1.4636363636363636
443,96,-120,-1.25
444,52,-94,-1.8076923076923077
445,115,-184,-1.6
446,119,-152,-1.2773109243697478
447,37,-70,-1.8918918918918919
448,9,12,1.3333333333333333
449,49,-46,-0.9387755102040817
450,71,-104,-1.4647887323943662
451,62,-68,-1.096774193548387
452,10,11,1.1
453,10,11,1.1
454,18,3,0.16666666666666666
455,7,14,2.0
456,79,-121,-1.5316455696202531
457,105,-201,-1.9142857142857144
458,44,-32,-0.7272727272727273
459,15,-3,-0.2
460,60,-75,-1.25
461,7,14,2.0
462,126,-204,-1.619047619047619
463,31,-10,-0.3225806451612903
464,14,7,0.5
465,129,-189,-1.4651162790697674
466,44,-95,-2.159090909090909
467,20,-8,-0.4
468,54,-132,-2.4444444444444446
469,52,-49,-0.9423076923076923
470,134,-167,-1.2462686567164178
471,64,-97,-1.515625
472,54,-42,-0.7777777777777778
473,86,-92,-1.069767441860465
474,159,-201,-1.2641509433962264
475,148,-235,-1.587837837837838
476,15,6,0.4
477,93,-153,-1.6451612903225807
478,20,-8,-0.4
479,101,-116,-1.1485148514851484
480,90,-159,-1.7666666666666666
481,21,-18,-0.8571428571428571
482,16,-13,-0.8125
483,109,-151,-1.385321100917431
484,24,-3,-0.125
485,11,10,0.9090909090909091
486,43,-49,-1.1395348837209303
487,57,-99,-1.736842105263158
488,12,0,0.0
489,44,-77,-1.75
490,34,-31,-0.9117647058823529
491,121,-145,-1.1983471074380165
492,17,4,0.23529411764705882
493,115,-166,-1.4434782608695653
494,76,-118,-1.5526315789473684
495,31,-10,-0.3225806451612903
496,45,-33,-0.7333333333333333
497,14,-2,-0.14285714285714285
498,129,-198,-1.5348837209302326
499,97,-139,-1.4329896907216495
500,104,-137,-1.3173076923076923
501,17,4,0.23529411764705882
502,11,10,0.9090909090909091
503,81,-123,-1.5185185185185186
504,11,10,0.9090909090909091
505,59,-56,-0.9491525423728814
506,40,-64,-1.6
507,13,-19,-1.4615384615384615
508,90,-132,-1.4666666666666666
509,39,-27,-0.6923076923076923
510,27,-6,-0.2222222222222222
511,123,-219,-1.7804878048780488
512,40,-55,-1.375
513,35,-41,-1.1714285714285715
514,13,-1,-0.07692307692307693
515,16,5,0.3125
516,74,-143,-1.9324324324324325
517,24,-12,-0.5
518,103,-91,-0.883495145631068
519,55,-88,-1.6
520,193,-325,-1.6839378238341969
521,24,-21,-0.875
522,12,0,0.0
523,67,-73,-1.0895522388059702
524,65,-71,-1.0923076923076922
525,11,1,0.09090909090909091
526,29,-44,-1.5172413793103448
527,73,-97,-1.3287671232876712
528,27,-6,-0.2222222222222222
529,49,-46,-0.9387755102040817
530,138,-198,-1.434782608695652
531,22,-28,-1.2727272727272727
532,51,-75,-1.4705882352941178
533,10,11,1.1
534,16,5,0.3125
535,18,3,0.16666666666666666
536,18,-6,-0.3333333333333333
537,66,-81,-1.2272727272727273
538,13,-1,-0.07692307692307693
539,40,-37,-0.925
540,14,-2,-0.14285714285714285
541,67,-64,-0.9552238805970149
542,9,3,0.3333333333333333
543,44,-59,-1.3409090909090908
544,165,-225,-1.3636363636363635
545,23,-2,-0.08695652173913043
546,43,-22,-0.5116279069767442
547,14,-11,-0.7857142857142857
548,44,-50,-1.1363636363636365
549,10,11,1.1
550,9,12,1.3333333333333333
551,35,-32,-0.9142857142857143
552,34,-22,-0.6470588235294118
553,52,-40,-0.7692307692307693
554,113,-146,-1.2920353982300885
555,47,-44,-0.9361702127659575
556,45,-51,-1.1333333333333333
557,11,1,0.09090909090909091
558,33,-21,-0.6363636363636364
559,59,-65,-1.1016949152542372
560,113,-146,-1.2920353982300885
561,123,-156,-1.2682926829268293
562,45,-42,-0.9333333333333333
563,50,-74,-1.48
564,13,-10,-0.7692307692307693
565,46,-70,-1.5217391304347827
566,68,-83,-1.2205882352941178
567,25,-4,-0.16
568,12,-18,-1.5
569,34,-22,-0.6470588235294118
570,57,-72,-1.263157894736842
571,68,-119,-1.75
572,36,-42,-1.1666666666666667
573,11,1,0.09090909090909091
574,36,-87,-2.4166666666666665
575,11,10,0.9090909090909091
576,112,-190,-1.6964285714285714
577,64,-61,-0.953125
578,21,0,0.0
579,42,-39,-0.9285714285714286
580,42,-39,-0.9285714285714286
581,53,-50,-0.9433962264150944
582,71,-104,-1.4647887323943662
583,32,-38,-1.1875
584,40,-55,-1.375
585,96,-147,-1.53125
586,8,4,0.5
587,84,-108,-1.2857142857142858
588,17,4,0.23529411764705882
589,13,8,0.6153846153846154
590,58,-46,-0.7931034482758621
591,108,-177,-1.6388888888888888
592,114,-237,-2.0789473684210527
593,35,-23,-0.6571428571428571
594,34,-31,-0.9117647058823529
595,13,8,0.6153846153846154
596,11,10,0.9090909090909091
597,35,-32,-0.9142857142857143
598,9,12,1.3333333333333333
599,12,9,0.75
600,9,12,1.3333333333333333
601,37,-43,-1.162162162162162
602,14,7,0.5
603,116,-176,-1.5172413793103448
604,14,7,0.5
605,23,-11,-0.4782608695652174
606,14,-2,-0.14285714285714285
607,33,-12,-0.36363636363636365
608,14,-2,-0.14285714285714285
609,9,12,1.3333333333333333
610,46,-70,-1.5217391304347827
611,17,-14,-0.8235294117647058
612,28,-25,-0.8928571428571429
613,35,-50,-1.4285714285714286
614,96,-147,-1.53125
615,14,7,0.5
616,73,-79,-1.082191780821918
617,26,-32,-1.2307692307692308
618,67,-82,-1.2238805970149254
619,62,-59,-0.9516129032258065
620,96,-93,-0.96875
621,86,-110,-1.2790697674418605
622,51,-66,-1.2941176470588236
623,58,-91,-1.5689655172413792
624,12,0,0.0
625,40,-37,-0.925
626,19,-34,-1.7894736842105263
627,11,10,0.9090909090909091
628,18,-6,-0.3333333333333333
629,16,-4,-0.25
630,33,-21,-0.6363636363636364
631,24,-30,-1.25
632,9,12,1.3333333333333333
633,75,-90,-1.2
634,103,-136,-1.3203883495145632
635,15,6,0.4
636,13,8,0.6153846153846154
637,42,-21,-0.5
638,75,-90,-1.2
639,46,-52,-1.1304347826086956
640,12,9,0.75
641,49,-55,-1.1224489795918366
642,21,-9,-0.42857142857142855
643,17,-14,-0.8235294117647058
644,106,-157,-1.4811320754716981
645,21,-18,-0.8571428571428571
646,41,-56,-1.3658536585365855
647,18,3,0.16666666666666666
648,64,-88,-1.375
649,59,-38,-0.6440677966101694
650,62,-59,-0.9516129032258065
651,28,-43,-1.5357142857142858
652,33,-48,-1.4545454545454546
653,50,-47,-0.94
654,64,-79,-1.234375
655,67,-73,-1.0895522388059702
656,64,-43,-0.671875
657,17,4,0.23529411764705882
658,83,-107,-1.2891566265060241
659,37,-70,-1.8918918918918919
660,24,-21,-0.875
661,48,-45,-0.9375
662,12,0,0.0
663,13,8,0.6153846153846154
664,70,-112,-1.6
665,26,-41,-1.5769230769230769
666,17,-5,-0.29411764705882354
667,100,-115,-1.15
668,31,-19,-0.6129032258064516
669,17,-5,-0.29411764705882354
670,16,-4,-0.25
671,37,-52,-1.4054054054054055
672,81,-114,-1.4074074074074074
673,25,-49,-1.96
674,48,-36,-0.75
675,39,-54,-1.3846153846153846
676,38,-44,-1.1578947368421053
677,20,-8,-0.4
678,26,-14,-0.5384615384615384
679,33,-48,-1.4545454545454546
680,22,-37,-1.6818181818181819
681,9,12,1.3333333333333333
682,57,-81,-1.4210526315789473
683,44,-41,-0.9318181818181818
684,38,-26,-0.6842105263157895
685,13,-1,-0.07692307692307693
686,66,-90,-1.3636363636363635
687,67,-73,-1.0895522388059702
688,27,-24,-0.8888888888888888
689,27,-33,-1.2222222222222223
690,11,1,0.09090909090909091
691,18,-6,-0.3333333333333333
692,12,9,0.75
693,43,-58,-1.3488372093023255
694,12,9,0.75
695,27,-6,-0.2222222222222222
696,30,-45,-1.5
697,17,-5,-0.29411764705882354
698,43,-31,-0.7209302325581395
699,16,5,0.3125
700,21,-9,-0.42857142857142855
701,10,11,1.1
702,16,-13,-0.8125
703,12,9,0.75
704,45,-42,-0.9333333333333333
705,66,-90,-1.3636363636363635
706,50,-65,-1.3
707,8,13,1.625
708,12,9,0.75
709,96,-165,-1.71875
710,75,-81,-1.08
711,9,12,1.3333333333333333
712,16,5,0.3125
713,16,-4,-0.25
714,17,-14,-0.8235294117647058
715,25,-31,-1.24
716,67,-91,-1.3582089552238805
717,10,11,1.1
718,37,-43,-1.162162162162162
719,11,10,0.9090909090909091
720,12,9,0.75
721,14,-2,-0.14285714285714285
722,41,-38,-0.926829268292683
723,35,-23,-0.6571428571428571
724,96,-129,-1.34375
725,34,-40,-1.1764705882352942
726,36,-33,-0.9166666666666666
727,17,-14,-0.8235294117647058
728,14,-20,-1.4285714285714286
729,16,-4,-0.25
730,36,-42,-1.1666666666666667
731,32,-29,-0.90625
732,12,0,0.0
733,16,5,0.3125
734,23,-11,-0.4782608695652174
735,13,8,0.6153846153846154
736,18,-6,-0.3333333333333333
737,21,-18,-0.8571428571428571
738,13,-1,-0.07692307692307693
739,15,-3,-0.2
740,12,9,0.75
741,33,-30,-0.9090909090909091
742,9,3,0.3333333333333333
743,26,-23,-0.8846153846153846
744,12,9,0.75
745,38,-35,-0.9210526315789473
746,40,-19,-0.475
747,12,0,0.0
748,65,-62,-0.9538461538461539
749,14,-2,-0.14285714285714285
750,25,-13,-0.52
751,9,12,1.3333333333333333
752,56,-53,-0.9464285714285714
753,6,15,2.5
754,65,-98,-1.5076923076923077
755,13,-1,-0.07692307692307693
756,81,-141,-1.7407407407407407
757,20,-17,-0.85
758,17,4,0.23529411764705882
759,15,6,0.4
760,51,-75,-1.4705882352941178
761,21,0,0.0
762,21,-18,-0.8571428571428571
763,11,10,0.9090909090909091
764,28,-7,-0.25
765,14,7,0.5
766,10,11,1.1
767,25,-13,-0.52
768,15,6,0.4
769,18,-6,-0.3333333333333333
770,40,-46,-1.15
771,11,1,0.09090909090909091
772,12,9,0.75
773,12,9,0.75
774,54,-51,-0.9444444444444444
775,21,-36,-1.7142857142857142
776,20,-26,-1.3
777,19,-7,-0.3684210526315789
778,26,-50,-1.9230769230769231
779,12,9,0.75
780,44,-68,-1.5454545454545454
781,27,-42,-1.5555555555555556
782,35,-32,-0.9142857142857143
783,16,-4,-0.25
784,11,-8,-0.7272727272727273
785,13,8,0.6153846153846154
786,22,-28,-1.2727272727272727
787,11,1,0.09090909090909091
788,13,8,0.6153846153846154
789,61,-58,-0.9508196721311475
790,56,-53,-0.9464285714285714
791,41,-29,-0.7073170731707317
792,30,-27,-0.9
793,18,3,0.16666666666666666
794,14,7,0.5
795,14,7,0.5
796,23,-11,-0.4782608695652174
797,21,-18,-0.8571428571428571
798,11,10,0.9090909090909091
799,34,-22,-0.6470588235294118
800,75,-90,-1.2
801,50,-74,-1.48
802,33,-30,-0.9090909090909091
803,18,-6,-0.3333333333333333
804,19,-16,-0.8421052631578947
805,34,-31,-0.9117647058823529
806,15,6,0.4
807,43,-31,-0.7209302325581395
808,43,-40,-0.9302325581395349
809,16,-13,-0.8125
810,45,-33,-0.7333333333333333
811,25,-4,-0.16
812,15,6,0.4
813,80,-104,-1.3
814,21,-27,-1.2857142857142858
815,21,-18,-0.8571428571428571
816,70,-67,-0.9571428571428572
817,41,-74,-1.8048780487804879
818,26,-5,-0.19230769230769232
819,14,-2,-0.14285714285714285
820,24,-21,-0.875
821,29,-26,-0.896551724137931
822,13,8,0.6153846153846154
823,8,13,1.625
824,38,-17,-0.4473684210526316
825,19,-43,-2.263157894736842
826,27,-15,-0.5555555555555556
827,22,-10,-0.45454545454545453
828,11,1,0.09090909090909091
829,36,-42,-1.1666666666666667
830,14,-2,-0.14285714285714285
831,79,-94,-1.1898734177215189
832,10,11,1.1
833,20,-35,-1.75
834,36,-42,-1.1666666666666667
835,43,-22,-0.5116279069767442
836,53,-50,-0.9433962264150944
837,63,-87,-1.380952380952381
838,12,9,0.75
839,20,-26,-1.3
840,16,5,0.3125
841,18,-15,-0.8333333333333334
842,46,-79,-1.7173913043478262
843,26,-14,-0.5384615384615384
844,19,2,0.10526315789473684
845,19,2,0.10526315789473684
846,15,-21,-1.4
847,21,-9,-0.42857142857142855
848,17,-5,-0.29411764705882354
849,34,-22,-0.6470588235294118
850,21,-9,-0.42857142857142855
851,15,-3,-0.2
852,15,6,0.4
853,40,-64,-1.6
854,76,-100,-1.3157894736842106
855,56,-89,-1.5892857142857142
856,14,7,0.5
857,58,-82,-1.4137931034482758
858,17,-14,-0.8235294117647058
859,24,-12,-0.5
860,22,-19,-0.8636363636363636
861,72,-78,-1.0833333333333333
862,16,-4,-0.25
863,30,-18,-0.6
864,19,2,0.10526315789473684
865,17,-5,-0.29411764705882354
866,21,-18,-0.8571428571428571
867,53,-59,-1.1132075471698113
868,20,-17,-0.85
869,17,-14,-0.8235294117647058
870,38,-26,-0.6842105263157895
871,27,-33,-1.2222222222222223
872,9,12,1.3333333333333333
873,26,-5,-0.19230769230769232
874,17,-5,-0.29411764705882354
875,32,-29,-0.90625
876,41,-38,-0.926829268292683
877,19,-16,-0.8421052631578947
878,8,4,0.5
879,19,-7,-0.3684210526315789
880,19,2,0.10526315789473684
881,49,-37,-0.7551020408163265
882,12,9,0.75
883,16,5,0.3125
884,16,-4,-0.25
885,16,-13,-0.8125
886,46,-25,-0.5434782608695652
887,13,-1,-0.07692307692307693
888,31,-28,-0.9032258064516129
889,24,-39,-1.625
890,17,-23,-1.3529411764705883
891,24,-39,-1.625
892,24,-39,-1.625
893,20,1,0.05
894,16,-22,-1.375
895,56,-89,-1.5892857142857142
896,17,-14,-0.8235294117647058
897,40,-55,-1.375
898,11,1,0.09090909090909091
899,47,-53,-1.127659574468085
900,20,-8,-0.4
901,39,-18,-0.46153846153846156
