episode,steps,return,average_reward_per_step
105,264,-342,-1.2954545454545454
106,39,-18,-0.46153846153846156
107,24,-12,-0.5
108,205,-211,-1.0292682926829269
109,109,-115,-1.055045871559633
110,51,-66,-1.2941176470588236
111,81,-78,-0.9629629629629629
112,30,-9,-0.3
113,65,-62,-0.9538461538461539
114,119,-116,-0.9747899159663865
115,97,-121,-1.2474226804123711
116,61,-49,-0.8032786885245902
117,144,-150,-1.0416666666666667
118,33,-21,-0.6363636363636364
119,258,-345,-1.3372093023255813
120,188,-248,-1.3191489361702127
121,111,-126,-1.135135135135135
122,92,-98,-1.065217391304348
123,19,-16,-0.8421052631578947
124,67,-73,-1.0895522388059702
125,47,-44,-0.9361702127659575
126,175,-199,-1.1371428571428572
127,157,-244,-1.5541401273885351
128,264,-324,-1.2272727272727273
129,230,-407,-1.7695652173913043
130,195,-246,-1.2615384615384615
131,214,-274,-1.280373831775701
132,21,0,0.0
133,10,11,1.1
134,26,-5,-0.19230769230769232
135,60,-66,-1.1
136,137,-179,-1.3065693430656935
137,204,-318,-1.5588235294117647
138,10,11,1.1
139,47,-35,-0.7446808510638298
140,120,-144,-1.2
141,139,-217,-1.5611510791366907
142,127,-115,-0.905511811023622
143,216,-258,-1.1944444444444444
144,16,5,0.3125
145,211,-280,-1.3270142180094786
146,38,-35,-0.9210526315789473
147,83,-89,-1.072289156626506
148,19,2,0.10526315789473684
149,22,-10,-0.45454545454545453
150,30,-18,-0.6
151,8,13,1.625
152,163,-187,-1.147239263803681
153,128,-125,-0.9765625
154,15,6,0.4
155,242,-338,-1.396694214876033
156,48,-27,-0.5625
157,213,-291,-1.3661971830985915
158,96,-102,-1.0625
159,122,-110,-0.9016393442622951
160,168,-174,-1.0357142857142858
161,70,-58,-0.8285714285714286
162,141,-201,-1.425531914893617
163,111,-135,-1.2162162162162162
164,74,-71,-0.9594594594594594
165,37,-34,-0.918918918918919
166,134,-221,-1.6492537313432836
167,264,-342,-1.2954545454545454
168,14,7,0.5
169,11,10,0.9090909090909091
170,90,-123,-1.3666666666666667
171,200,-314,-1.57
172,172,-250,-1.4534883720930232
173,11,10,0.9090909090909091
174,78,-75,-0.9615384615384616
175,69,-93,-1.3478260869565217
176,117,-168,-1.435897435897436
177,120,-171,-1.425
178,33,-12,-0.36363636363636365
179,15,-3,-0.2
180,45,-24,-0.5333333333333333
181,70,-85,-1.2142857142857142
182,7,14,2.0
183,106,-148,-1.3962264150943395
184,54,-51,-0.9444444444444444
185,88,-76,-0.8636363636363636
186,85,-91,-1.0705882352941176
187,93,-90,-0.967741935483871
188,8,4,0.5
189,28,-25,-0.8928571428571429
190,135,-141,-1.0444444444444445
191,119,-107,-0.8991596638655462
192,89,-104,-1.1685393258426966
193,96,-102,-1.0625
194,49,-73,-1.489795918367347
195,45,-51,-1.1333333333333333
196,13,8,0.6153846153846154
197,157,-208,-1.3248407643312101
198,62,-50,-0.8064516129032258
199,11,10,0.9090909090909091
200,82,-88,-1.0731707317073171
201,14,7,0.5
202,10,11,1.1
203,9,12,1.3333333333333333
204,100,-124,-1.24
205,74,-125,-1.6891891891891893
206,71,-95,-1.3380281690140845
207,12,9,0.75
208,98,-122,-1.2448979591836735
209,12,0,0.0
210,112,-145,-1.2946428571428572
211,9,-6,-0.6666666666666666
212,119,-152,-1.2773109243697478
213,54,-51,-0.9444444444444444
214,97,-148,-1.5257731958762886
215,113,-146,-1.2920353982300885
216,138,-162,-1.173913043478261
217,79,-85,-1.0759493670886076
218,71,-104,-1.4647887323943662
219,50,-29,-0.58
220,20,-8,-0.4
221,72,-78,-1.0833333333333333
222,7,14,2.0
223,68,-74,-1.088235294117647
224,43,-31,-0.7209302325581395
225,14,7,0.5
226,176,-317,-1.8011363636363635
227,123,-183,-1.4878048780487805
228,16,-4,-0.25
229,60,-66,-1.1
230,18,-6,-0.3333333333333333
231,15,-3,-0.2
232,38,-17,-0.4473684210526316
233,24,-30,-1.25
234,82,-88,-1.0731707317073171
235,25,-22,-0.88
236,72,-78,-1.0833333333333333
237,34,-40,-1.1764705882352942
238,41,-38,-0.926829268292683
239,104,-146,-1.4038461538461537
240,147,-153,-1.0408163265306123
241,73,-97,-1.3287671232876712
242,11,-8,-0.7272727272727273
243,93,-135,-1.4516129032258065
244,18,-6,-0.3333333333333333
245,65,-89,-1.3692307692307693
246,75,-108,-1.44
247,174,-216,-1.2413793103448276
248,36,-60,-1.6666666666666667
249,32,-11,-0.34375
250,109,-124,-1.1376146788990826
251,21,-9,-0.42857142857142855
252,13,-1,-0.07692307692307693
253,16,-13,-0.8125
254,151,-202,-1.3377483443708609
255,45,-24,-0.5333333333333333
256,35,-23,-0.6571428571428571
257,125,-149,-1.192
258,92,-107,-1.1630434782608696
259,59,-47,-0.7966101694915254
260,91,-97,-1.065934065934066
261,43,-31,-0.7209302325581395
262,40,-46,-1.15
263,65,-62,-0.9538461538461539
264,17,-5,-0.29411764705882354
265,30,-27,-0.9
266,33,-12,-0.36363636363636365
267,60,-48,-0.8
268,16,-4,-0.25
269,11,10,0.9090909090909091
270,44,-32,-0.7272727272727273
271,31,-10,-0.3225806451612903
272,21,0,0.0
273,46,-34,-0.7391304347826086
274,24,-12,-0.5
275,86,-74,-0.8604651162790697
276,13,8,0.6153846153846154
277,35,-32,-0.9142857142857143
278,74,-80,-1.0810810810810811
279,22,-1,-0.045454545454545456
280,29,-17,-0.5862068965517241
281,32,-11,-0.34375
282,142,-148,-1.0422535211267605
283,110,-143,-1.3
284,38,-26,-0.6842105263157895
285,49,-55,-1.1224489795918366
286,20,1,0.05
287,98,-95,-0.9693877551020408
288,27,-15,-0.5555555555555556
289,19,2,0.10526315789473684
290,41,-29,-0.7073170731707317
291,9,12,1.3333333333333333
292,27,-6,-0.2222222222222222
293,10,2,0.2
294,34,-31,-0.9117647058823529
295,7,14,2.0
296,13,8,0.6153846153846154
297,9,12,1.3333333333333333
298,18,-6,-0.3333333333333333
299,11,1,0.09090909090909091
300,7,14,2.0
301,71,-59,-0.8309859154929577
302,97,-112,-1.1546391752577319
303,57,-36,-0.631578947368421
304,51,-39,-0.7647058823529411
305,27,-6,-0.2222222222222222
306,24,-12,-0.5
307,49,-55,-1.1224489795918366
308,66,-54,-0.8181818181818182
309,100,-106,-1.06
310,36,-15,-0.4166666666666667
311,19,2,0.10526315789473684
312,10,11,1.1
313,33,-21,-0.6363636363636364
314,18,3,0.16666666666666666
315,14,7,0.5
316,24,-21,-0.875
317,53,-50,-0.9433962264150944
318,140,-173,-1.2357142857142858
319,9,12,1.3333333333333333
320,31,-19,-0.6129032258064516
321,148,-199,-1.3445945945945945
322,60,-66,-1.1
323,7,14,2.0
324,67,-55,-0.8208955223880597
325,48,-54,-1.125
326,29,-44,-1.5172413793103448
327,29,-8,-0.27586206896551724
328,77,-74,-0.961038961038961
329,76,-109,-1.4342105263157894
330,15,6,0.4
331,30,-9,-0.3
332,16,-4,-0.25
333,47,-35,-0.7446808510638298
334,33,-39,-1.1818181818181819
335,90,-69,-0.7666666666666667
336,71,-68,-0.9577464788732394
337,19,2,0.10526315789473684
338,132,-120,-0.9090909090909091
339,96,-84,-0.875
340,76,-82,-1.0789473684210527
341,51,-48,-0.9411764705882353
342,21,0,0.0
343,9,12,1.3333333333333333
344,8,13,1.625
345,28,-7,-0.25
346,14,-2,-0.14285714285714285
347,48,-45,-0.9375
348,13,-1,-0.07692307692307693
349,11,10,0.9090909090909091
350,10,11,1.1
351,45,-24,-0.5333333333333333
352,29,-8,-0.27586206896551724
353,13,8,0.6153846153846154
354,25,-4,-0.16
355,30,-27,-0.9
356,14,-2,-0.14285714285714285
357,15,-12,-0.8
358,19,2,0.10526315789473684
359,67,-73,-1.0895522388059702
360,11,10,0.9090909090909091
361,18,-6,-0.3333333333333333
362,16,-22,-1.375
363,7,14,2.0
364,20,1,0.05
365,36,-24,-0.6666666666666666
366,11,1,0.09090909090909091
367,23,-29,-1.2608695652173914
368,51,-39,-0.7647058823529411
369,30,-18,-0.6
370,22,-1,-0.045454545454545456
371,17,4,0.23529411764705882
372,28,-7,-0.25
373,26,-14,-0.5384615384615384
374,57,-45,-0.7894736842105263
375,13,-1,-0.07692307692307693
376,24,-12,-0.5
377,15,6,0.4
378,25,-4,-0.16
379,8,13,1.625
380,45,-33,-0.7333333333333333
381,33,-12,-0.36363636363636365
382,89,-95,-1.0674157303370786
383,73,-61,-0.8356164383561644
384,14,7,0.5
385,37,-34,-0.918918918918919
386,16,5,0.3125
387,8,13,1.625
388,14,7,0.5
389,20,1,0.05
390,10,2,0.2
391,8,13,1.625
392,20,1,0.05
393,28,-16,-0.5714285714285714
394,90,-123,-1.3666666666666667
395,30,-9,-0.3
396,32,-38,-1.1875
397,23,-2,-0.08695652173913043
398,40,-19,-0.475
399,27,-24,-0.8888888888888888
400,11,10,0.9090909090909091
401,47,-26,-0.5531914893617021
402,64,-52,-0.8125
403,30,-9,-0.3
404,27,-6,-0.2222222222222222
405,9,12,1.3333333333333333
406,21,-9,-0.42857142857142855
407,13,8,0.6153846153846154
408,12,9,0.75
409,19,-7,-0.3684210526315789
410,10,11,1.1
411,13,-1,-0.07692307692307693
412,15,6,0.4
413,40,-37,-0.925
414,10,2,0.2
415,9,12,1.3333333333333333
416,18,3,0.16666666666666666
417,11,1,0.09090909090909091
418,19,2,0.10526315789473684
419,11,10,0.9090909090909091
420,42,-39,-0.9285714285714286
421,27,-6,-0.2222222222222222
422,11,10,0.9090909090909091
423,9,12,1.3333333333333333
424,12,9,0.75
425,25,-13,-0.52
426,24,-3,-0.125
427,6,15,2.5
428,22,-1,-0.045454545454545456
429,13,8,0.6153846153846154
430,19,2,0.10526315789473684
431,39,-27,-0.6923076923076923
432,10,11,1.1
433,12,9,0.75
434,18,-6,-0.3333333333333333
435,84,-72,-0.8571428571428571
436,8,13,1.625
437,11,10,0.9090909090909091
438,11,10,0.9090909090909091
439,26,-5,-0.19230769230769232
440,13,8,0.6153846153846154
441,24,-3,-0.125
442,12,9,0.75
443,28,-16,-0.5714285714285714
444,12,9,0.75
445,58,-64,-1.103448275862069
446,38,-26,-0.6842105263157895
447,14,7,0.5
448,20,-8,-0.4
449,30,-18,-0.6
450,14,-2,-0.14285714285714285
451,9,12,1.3333333333333333
452,19,-7,-0.3684210526315789
453,12,9,0.75
454,77,-74,-0.961038961038961
455,9,3,0.3333333333333333
456,23,-11,-0.4782608695652174
457,11,10,0.9090909090909091
458,10,11,1.1
459,22,-10,-0.45454545454545453
460,12,0,0.0
461,68,-65,-0.9558823529411765
462,22,-1,-0.045454545454545456
463,55,-70,-1.2727272727272727
464,8,13,1.625
465,18,3,0.16666666666666666
466,26,-5,-0.19230769230769232
467,17,-5,-0.29411764705882354
468,56,-53,-0.9464285714285714
469,20,-8,-0.4
470,14,7,0.5
471,46,-25,-0.5434782608695652
472,16,5,0.3125
473,10,11,1.1
474,13,-1,-0.07692307692307693
475,12,9,0.75
476,47,-35,-0.7446808510638298
477,42,-30,-0.7142857142857143
478,16,5,0.3125
479,40,-19,-0.475
480,15,6,0.4
481,9,3,0.3333333333333333
482,18,3,0.16666666666666666
483,17,4,0.23529411764705882
484,25,-4,-0.16
485,47,-44,-0.9361702127659575
486,9,12,1.3333333333333333
487,22,-28,-1.2727272727272727
488,21,0,0.0
489,16,5,0.3125
490,9,12,1.3333333333333333
491,11,1,0.09090909090909091
492,26,-14,-0.5384615384615384
493,22,-10,-0.45454545454545453
494,60,-48,-0.8
495,14,7,0.5
496,19,2,0.10526315789473684
497,16,-4,-0.25
498,20,-17,-0.85
499,27,-6,-0.2222222222222222
500,30,-9,-0.3
501,14,7,0.5
502,27,-24,-0.8888888888888888
503,57,-45,-0.7894736842105263
504,29,-17,-0.5862068965517241
505,18,3,0.16666666666666666
506,9,12,1.3333333333333333
507,15,6,0.4
508,14,7,0.5
509,21,0,0.0
510,13,8,0.6153846153846154
511,27,-6,-0.2222222222222222
512,13,-1,-0.07692307692307693
513,21,-9,-0.42857142857142855
514,14,7,0.5
515,19,-7,-0.3684210526315789
516,22,-1,-0.045454545454545456
517,23,-11,-0.4782608695652174
518,13,8,0.6153846153846154
519,11,10,0.9090909090909091
520,12,9,0.75
521,36,-33,-0.9166666666666666
522,20,-17,-0.85
523,47,-44,-0.9361702127659575
524,14,7,0.5
525,13,8,0.6153846153846154
526,11,10,0.9090909090909091
527,19,-7,-0.3684210526315789
528,12,0,0.0
529,28,-25,-0.8928571428571429
530,15,6,0.4
531,19,2,0.10526315789473684
532,17,-5,-0.29411764705882354
533,15,-3,-0.2
534,29,-17,-0.5862068965517241
535,6,15,2.5
536,24,-3,-0.125
537,24,-3,-0.125
538,25,-22,-0.88
539,23,-2,-0.08695652173913043
540,13,-1,-0.07692307692307693
541,30,-9,-0.3
542,12,9,0.75
543,9,12,1.3333333333333333
544,28,-34,-1.2142857142857142
545,18,-6,-0.3333333333333333
546,16,-4,-0.25
547,76,-73,-0.9605263157894737
548,16,-13,-0.8125
549,28,-7,-0.25
550,71,-59,-0.8309859154929577
551,19,-7,-0.3684210526315789
552,13,8,0.6153846153846154
553,14,7,0.5
554,21,-9,-0.42857142857142855
555,24,-3,-0.125
556,16,-4,-0.25
557,16,5,0.3125
558,25,-22,-0.88
559,50,-47,-0.94
560,16,-4,-0.25
561,12,9,0.75
562,32,-20,-0.625
563,18,3,0.16666666666666666
564,34,-22,-0.6470588235294118
565,7,5,0.7142857142857143
566,11,1,0.09090909090909091
567,33,-30,-0.9090909090909091
568,11,10,0.9090909090909091
569,13,8,0.6153846153846154
570,7,14,2.0
571,38,-44,-1.1578947368421053
572,12,9,0.75
573,15,-3,-0.2
574,14,-11,-0.7857142857142857
575,12,9,0.75
576,18,3,0.16666666666666666
577,21,-9,-0.42857142857142855
578,13,8,0.6153846153846154
579,69,-66,-0.9565217391304348
580,6,15,2.5
581,11,1,0.09090909090909091
582,12,0,0.0
583,12,9,0.75
584,29,-26,-0.896551724137931
585,11,10,0.9090909090909091
586,11,10,0.9090909090909091
587,35,-32,-0.9142857142857143
588,45,-24,-0.5333333333333333
589,30,-18,-0.6
590,11,10,0.9090909090909091
591,38,-17,-0.4473684210526316
592,12,9,0.75
593,6,15,2.5
594,11,1,0.09090909090909091
595,16,-4,-0.25
596,13,8,0.6153846153846154
597,10,11,1.1
598,12,9,0.75
599,8,13,1.625
600,29,-26,-0.896551724137931
601,11,10,0.9090909090909091
602,14,7,0.5
603,7,14,2.0
604,17,4,0.23529411764705882
605,13,8,0.6153846153846154
606,14,7,0.5
607,34,-31,-0.9117647058823529
608,11,10,0.9090909090909091
609,14,7,0.5
610,36,-15,-0.4166666666666667
611,15,6,0.4
612,15,6,0.4
613,16,-4,-0.25
614,15,-3,-0.2
615,20,-8,-0.4
616,11,10,0.9090909090909091
617,17,4,0.23529411764705882
618,14,7,0.5
619,21,-9,-0.42857142857142855
620,31,-19,-0.6129032258064516
621,11,10,0.9090909090909091
622,14,-11,-0.7857142857142857
623,44,-41,-0.9318181818181818
624,16,5,0.3125
625,17,-14,-0.8235294117647058
626,18,-15,-0.8333333333333334
627,38,-35,-0.9210526315789473
628,9,12,1.3333333333333333
629,15,6,0.4
630,26,-14,-0.5384615384615384
631,10,11,1.1
632,18,3,0.16666666666666666
633,14,-2,-0.14285714285714285
634,14,-11,-0.7857142857142857
635,32,-20,-0.625
636,31,-19,-0.6129032258064516
637,43,-22,-0.5116279069767442
638,23,-11,-0.4782608695652174
639,10,11,1.1
640,26,-14,-0.5384615384615384
641,40,-46,-1.15
642,11,10,0.9090909090909091
643,16,5,0.3125
644,11,10,0.9090909090909091
645,18,3,0.16666666666666666
646,9,12,1.3333333333333333
647,23,-11,-0.4782608695652174
648,20,1,0.05
649,27,-15,-0.5555555555555556
650,19,2,0.10526315789473684
651,15,6,0.4
652,17,-5,-0.29411764705882354
653,11,1,0.09090909090909091
654,38,-17,-0.4473684210526316
655,18,-6,-0.3333333333333333
656,20,1,0.05
657,12,9,0.75
658,36,-33,-0.9166666666666666
659,11,1,0.09090909090909091
660,12,9,0.75
661,24,-12,-0.5
662,13,-1,-0.07692307692307693
663,13,8,0.6153846153846154
664,27,-6,-0.2222222222222222
665,11,10,0.9090909090909091
666,11,10,0.9090909090909091
667,9,3,0.3333333333333333
668,17,4,0.23529411764705882
669,15,6,0.4
670,11,1,0.09090909090909091
671,35,-41,-1.1714285714285715
672,14,7,0.5
673,27,-33,-1.2222222222222223
674,10,11,1.1
675,33,-57,-1.7272727272727273
676,18,3,0.16666666666666666
677,18,3,0.16666666666666666
678,30,-18,-0.6
679,10,11,1.1
680,15,-3,-0.2
681,14,7,0.5
682,12,9,0.75
683,46,-70,-1.5217391304347827
684,6,15,2.5
685,12,-9,-0.75
686,19,2,0.10526315789473684
687,19,2,0.10526315789473684
688,18,-15,-0.8333333333333334
689,12,9,0.75
690,12,0,0.0
691,10,2,0.2
692,8,13,1.625
693,17,-5,-0.29411764705882354
694,12,9,0.75
695,22,-10,-0.45454545454545453
696,17,-14,-0.8235294117647058
697,7,14,2.0
698,18,-6,-0.3333333333333333
699,47,-26,-0.5531914893617021
700,23,-11,-0.4782608695652174
701,11,10,0.9090909090909091
702,29,-17,-0.5862068965517241
703,23,-2,-0.08695652173913043
704,13,8,0.6153846153846154
705,23,-11,-0.4782608695652174
706,13,8,0.6153846153846154
707,12,9,0.75
708,10,11,1.1
709,15,6,0.4
710,19,2,0.10526315789473684
711,21,0,0.0
712,17,4,0.23529411764705882
713,13,-1,-0.07692307692307693
714,25,-13,-0.52
715,19,2,0.10526315789473684
716,16,5,0.3125
717,18,3,0.16666666666666666
718,19,2,0.10526315789473684
719,11,1,0.09090909090909091
720,16,5,0.3125
721,19,2,0.10526315789473684
722,20,1,0.05
723,13,-1,-0.07692307692307693
724,17,-5,-0.29411764705882354
725,8,4,0.5
726,26,-5,-0.19230769230769232
727,13,-1,-0.07692307692307693
728,17,-5,-0.29411764705882354
729,14,7,0.5
730,16,5,0.3125
731,19,2,0.10526315789473684
732,14,-2,-0.14285714285714285
733,7,14,2.0
734,16,5,0.3125
735,15,-3,-0.2
736,9,12,1.3333333333333333
737,18,3,0.16666666666666666
738,35,-23,-0.6571428571428571
739,16,-4,-0.25
740,10,11,1.1
741,11,1,0.09090909090909091
742,16,-4,-0.25
743,12,0,0.0
744,32,-20,-0.625
745,13,8,0.6153846153846154
746,38,-26,-0.6842105263157895
747,21,0,0.0
748,13,8,0.6153846153846154
749,19,-7,-0.3684210526315789
750,13,-1,-0.07692307692307693
751,31,-28,-0.9032258064516129
752,14,7,0.5
753,12,9,0.75
754,14,-2,-0.14285714285714285
755,15,-3,-0.2
756,33,-12,-0.36363636363636365
757,9,12,1.3333333333333333
758,8,13,1.625
759,21,-18,-0.8571428571428571
760,21,-9,-0.42857142857142855
761,22,-28,-1.2727272727272727
762,14,7,0.5
763,11,10,0.9090909090909091
764,14,7,0.5
765,15,6,0.4
766,19,2,0.10526315789473684
767,12,0,0.0
768,15,6,0.4
769,13,8,0.6153846153846154
770,20,-8,-0.4
771,12,9,0.75
772,19,-7,-0.3684210526315789
773,18,-6,-0.3333333333333333
774,20,-8,-0.4
775,29,-17,-0.5862068965517241
776,34,-22,-0.6470588235294118
777,25,-4,-0.16
778,12,9,0.75
779,15,6,0.4
780,14,7,0.5
781,11,10,0.9090909090909091
782,13,8,0.6153846153846154
783,15,-3,-0.2
784,21,0,0.0
785,18,-6,-0.3333333333333333
786,10,11,1.1
787,13,-1,-0.07692307692307693
788,16,5,0.3125
789,12,9,0.75
790,15,-3,-0.2
791,13,8,0.6153846153846154
792,13,8,0.6153846153846154
793,17,4,0.23529411764705882
794,15,6,0.4
795,37,-34,-0.918918918918919
796,10,11,1.1
797,32,-20,-0.625
798,16,-4,-0.25
799,22,-1,-0.045454545454545456
800,15,6,0.4
801,19,2,0.10526315789473684
802,20,1,0.05
803,8,13,1.625
804,17,4,0.23529411764705882
805,20,1,0.05
806,11,10,0.9090909090909091
807,10,11,1.1
808,12,9,0.75
809,15,-3,-0.2
810,8,4,0.5
811,9,12,1.3333333333333333
812,24,-12,-0.5
813,21,-9,-0.42857142857142855
814,13,8,0.6153846153846154
815,13,8,0.6153846153846154
816,17,-5,-0.29411764705882354
817,12,9,0.75
818,10,11,1.1
819,17,-5,-0.29411764705882354
820,16,5,0.3125
821,12,9,0.75
822,17,-5,-0.29411764705882354
823,16,5,0.3125
824,15,6,0.4
825,17,4,0.23529411764705882
826,20,-8,-0.4
827,13,-1,-0.07692307692307693
828,34,-22,-0.6470588235294118
829,16,5,0.3125
830,20,-8,-0.4
831,19,2,0.10526315789473684
832,12,9,0.75
833,44,-32,-0.7272727272727273
834,20,1,0.05
835,16,5,0.3125
836,17,4,0.23529411764705882
837,18,-6,-0.3333333333333333
838,17,-5,-0.29411764705882354
839,20,1,0.05
840,13,8,0.6153846153846154
841,11,10,0.9090909090909091
842,11,10,0.9090909090909091
843,7,14,2.0
844,11,10,0.9090909090909091
845,16,5,0.3125
846,18,-6,-0.3333333333333333
847,19,-16,-0.8421052631578947
848,7,14,2.0
849,17,-5,-0.29411764705882354
850,18,-6,-0.3333333333333333
851,8,13,1.625
852,28,-25,-0.8928571428571429
853,16,5,0.3125
854,14,7,0.5
855,14,-2,-0.14285714285714285
856,13,8,0.6153846153846154
857,13,8,0.6153846153846154
858,15,6,0.4
859,13,-1,-0.07692307692307693
860,12,9,0.75
861,13,8,0.6153846153846154
862,11,10,0.9090909090909091
863,12,9,0.75
864,13,8,0.6153846153846154
865,22,-1,-0.045454545454545456
866,14,7,0.5
867,12,9,0.75
868,18,-15,-0.8333333333333334
869,13,8,0.6153846153846154
870,9,12,1.3333333333333333
871,22,-10,-0.45454545454545453
872,14,-2,-0.14285714285714285
873,30,-36,-1.2
874,15,-21,-1.4
875,15,6,0.4
876,9,12,1.3333333333333333
877,18,3,0.16666666666666666
878,17,4,0.23529411764705882
879,21,-9,-0.42857142857142855
880,17,-5,-0.29411764705882354
881,18,-6,-0.3333333333333333
882,22,-10,-0.45454545454545453
883,17,-14,-0.8235294117647058
884,15,6,0.4
885,16,5,0.3125
886,19,-7,-0.3684210526315789
887,23,-2,-0.08695652173913043
888,17,4,0.23529411764705882
889,35,-32,-0.9142857142857143
890,14,-29,-2.0714285714285716
891,15,6,0.4
892,16,-4,-0.25
893,12,9,0.75
894,17,-5,-0.29411764705882354
895,15,-3,-0.2
896,17,-5,-0.29411764705882354
897,23,-2,-0.08695652173913043
898,28,-16,-0.5714285714285714
899,10,2,0.2
900,16,5,0.3125
901,19,2,0.10526315789473684
902,25,-4,-0.16
903,22,-28,-1.2727272727272727
904,20,1,0.05
905,17,4,0.23529411764705882
906,14,7,0.5
907,22,-19,-0.8636363636363636
908,20,-17,-0.85
909,15,-3,-0.2
910,12,9,0.75
911,12,9,0.75
912,13,8,0.6153846153846154
913,14,7,0.5
914,16,-4,-0.25
915,30,-9,-0.3
916,9,12,1.3333333333333333
917,30,-18,-0.6
918,18,-6,-0.3333333333333333
919,21,-9,-0.42857142857142855
920,15,-3,-0.2
921,11,1,0.09090909090909091
922,15,6,0.4
923,10,11,1.1
924,14,-2,-0.14285714285714285
925,20,-17,-0.85
926,22,-10,-0.45454545454545453
927,12,9,0.75
928,15,6,0.4
929,19,2,0.10526315789473684
930,19,-7,-0.3684210526315789
931,7,5,0.7142857142857143
932,18,3,0.16666666666666666
933,15,6,0.4
934,21,-9,-0.42857142857142855
935,19,2,0.10526315789473684
936,12,-9,-0.75
937,13,-1,-0.07692307692307693
938,10,11,1.1
939,15,6,0.4
940,17,-5,-0.29411764705882354
941,19,-7,-0.3684210526315789
942,26,-23,-0.8846153846153846
943,19,-7,-0.3684210526315789
944,10,11,1.1
945,13,8,0.6153846153846154
946,13,8,0.6153846153846154
947,20,1,0.05
948,16,-4,-0.25
949,16,5,0.3125
950,17,-23,-1.3529411764705883
951,14,7,0.5
952,14,-2,-0.14285714285714285
953,20,1,0.05
954,7,14,2.0
955,14,-2,-0.14285714285714285
956,16,-4,-0.25
957,18,-6,-0.3333333333333333
958,11,10,0.9090909090909091
959,11,10,0.9090909090909091
960,17,-5,-0.29411764705882354
961,13,8,0.6153846153846154
962,17,4,0.23529411764705882
963,21,-9,-0.42857142857142855
964,14,7,0.5
965,11,10,0.9090909090909091
966,13,8,0.6153846153846154
